Timestamp,Src_IP,Dst_IP,Proto,Port,Len,Alerts
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,1294,None
08:53:22,192.168.226.128,142.250.207.78,UDP,443,1294,None
08:53:22,192.168.226.128,142.250.207.78,UDP,443,1139,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,338,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,84,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,66,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,73,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,73,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,1294,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,351,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,659,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,70,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,67,None
08:53:22,192.168.226.128,142.250.207.78,UDP,443,271,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,165,None
08:53:22,192.168.226.128,142.250.207.78,UDP,443,74,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,754,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,876,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,73,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,165,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,192.168.226.128,142.250.207.78,UDP,443,75,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,73,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1286,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,379,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,1290,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,1195,None
08:53:22,192.168.226.128,142.250.207.78,UDP,443,81,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,86,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,758,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,922,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,926,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,137,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,857,None
08:53:22,172.217.24.100,192.168.226.128,UDP,51051,822,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:22,192.168.226.128,192.168.226.2,UDP,53,84,None
08:53:22,192.168.226.128,192.168.226.2,UDP,53,84,None
08:53:22,192.168.226.128,192.168.226.2,UDP,53,84,None
08:53:22,142.250.207.78,192.168.226.128,UDP,50159,69,None
08:53:22,192.168.226.128,172.217.24.100,UDP,443,1294,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,900,None
08:53:23,192.168.226.2,192.168.226.128,UDP,48861,125,None
08:53:23,192.168.226.2,192.168.226.128,UDP,33479,100,None
08:53:23,192.168.226.2,192.168.226.128,UDP,33479,141,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,73,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:23,192.168.226.128,142.250.77.98,UDP,443,1294,None
08:53:23,192.168.226.128,142.250.77.98,UDP,443,1294,None
08:53:23,192.168.226.128,142.250.77.98,UDP,443,1294,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,85,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,85,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,1294,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,1294,None
08:53:23,192.168.226.128,142.250.77.98,UDP,443,1294,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,1294,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,1294,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,348,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,659,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,70,None
08:53:23,192.168.226.128,142.250.77.98,UDP,443,270,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,165,None
08:53:23,142.250.77.98,192.168.226.128,UDP,57241,67,None
08:53:23,192.168.226.128,142.250.77.98,UDP,443,73,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1224,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,75,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,554,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,75,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,75,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,192.168.226.128,142.250.77.98,UDP,443,78,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,85,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,85,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,85,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,69,None
08:53:23,192.168.226.2,192.168.226.128,UDP,51761,171,None
08:53:23,192.168.226.2,192.168.226.128,UDP,56548,130,None
08:53:23,192.168.226.2,192.168.226.128,UDP,56548,142,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,75,None
08:53:23,192.168.226.128,142.251.220.97,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.220.97,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.220.97,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.220.97,UDP,443,733,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,75,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,75,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1287,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,1294,None
08:53:23,192.168.226.2,192.168.226.128,UDP,57711,132,None
08:53:23,192.168.226.2,192.168.226.128,UDP,51891,91,None
08:53:23,192.168.226.128,142.251.221.195,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.221.195,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.221.195,UDP,443,1294,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,85,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,85,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,1294,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,1294,None
08:53:23,192.168.226.128,142.251.220.97,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.220.97,UDP,443,205,None
08:53:23,192.168.226.128,142.251.221.195,UDP,443,1294,None
08:53:23,142.251.220.97,192.168.226.128,UDP,40651,1294,None
08:53:23,142.251.220.97,192.168.226.128,UDP,40651,345,None
08:53:23,142.251.220.97,192.168.226.128,UDP,40651,659,None
08:53:23,142.251.220.97,192.168.226.128,UDP,40651,70,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,1294,None
08:53:23,142.251.220.97,192.168.226.128,UDP,40651,67,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,78,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,78,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,78,None
08:53:23,192.168.226.128,142.251.220.97,UDP,443,270,None
08:53:23,192.168.226.2,192.168.226.128,UDP,48187,135,None
08:53:23,192.168.226.2,192.168.226.128,UDP,48611,94,None
08:53:23,192.168.226.2,192.168.226.128,UDP,48611,106,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,1294,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,358,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,659,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,70,None
08:53:23,142.251.220.97,192.168.226.128,UDP,40651,165,None
08:53:23,192.168.226.128,142.251.221.195,UDP,443,199,None
08:53:23,192.168.226.128,142.251.43.49,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.43.49,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.43.49,UDP,443,1294,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,165,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,85,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,85,None
08:53:23,192.168.226.128,142.251.220.97,UDP,443,74,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,1294,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,271,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,67,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,80,None
08:53:23,192.168.226.128,142.251.221.195,UDP,443,74,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,1294,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,343,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,659,None
08:53:23,192.168.226.128,142.251.43.49,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.43.49,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.43.49,UDP,443,1134,None
08:53:23,142.251.220.97,192.168.226.128,UDP,40651,740,None
08:53:23,142.251.220.97,192.168.226.128,UDP,40651,67,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,70,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,165,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,68,None
08:53:23,192.168.226.128,142.251.220.97,UDP,443,78,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,88,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,88,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,88,None
08:53:23,192.168.226.2,192.168.226.128,UDP,58277,138,None
08:53:23,192.168.226.2,192.168.226.128,UDP,44052,104,None
08:53:23,192.168.226.2,192.168.226.128,UDP,44052,116,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,1294,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,70,None
08:53:23,142.251.222.170,192.168.226.128,UDP,44083,85,None
08:53:23,142.251.222.170,192.168.226.128,UDP,44083,85,None
08:53:23,142.251.222.170,192.168.226.128,UDP,56588,85,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,1294,None
08:53:23,142.251.220.97,192.168.226.128,UDP,40651,69,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,270,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,270,None
08:53:23,192.168.226.128,142.251.43.49,UDP,443,74,None
08:53:23,142.251.222.170,192.168.226.128,UDP,56588,165,None
08:53:23,142.251.222.170,192.168.226.128,UDP,56588,67,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,1183,None
08:53:23,142.251.222.170,192.168.226.128,UDP,44083,165,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,73,None
08:53:23,192.168.226.128,142.251.43.49,UDP,443,73,None
08:53:23,142.251.43.49,192.168.226.128,UDP,36015,73,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,79,None
08:53:23,192.168.226.128,192.168.226.2,UDP,53,79,None
08:53:23,192.168.226.2,192.168.226.128,UDP,54948,129,None
08:53:23,192.168.226.2,192.168.226.128,UDP,42100,95,None
08:53:23,192.168.226.2,192.168.226.128,UDP,42100,107,None
08:53:23,192.168.226.128,142.251.10.84,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.10.84,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.10.84,UDP,443,1294,None
08:53:23,142.251.222.170,192.168.226.128,UDP,56588,362,None
08:53:23,192.168.226.128,142.251.10.84,UDP,443,1223,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,1294,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,1267,None
08:53:23,142.251.222.170,192.168.226.128,UDP,44083,72,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,73,None
08:53:23,142.251.222.170,192.168.226.128,UDP,56588,69,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,85,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,85,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,1294,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,1294,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,1294,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,354,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,659,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,69,None
08:53:23,192.168.226.128,142.251.10.84,UDP,443,270,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,1290,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,1095,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,324,None
08:53:23,192.168.226.128,142.251.10.84,UDP,443,79,None
08:53:23,142.251.222.170,192.168.226.128,UDP,44083,875,None
08:53:23,142.251.222.170,192.168.226.128,UDP,44083,125,None
08:53:23,192.168.226.128,142.251.222.170,UDP,443,78,None
08:53:23,192.168.226.128,142.251.221.195,UDP,443,382,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,165,None
08:53:23,192.168.226.128,142.251.221.195,UDP,443,72,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,472,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,1290,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,242,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,74,None
08:53:23,192.168.226.128,142.251.221.195,UDP,443,78,None
08:53:23,142.251.222.170,192.168.226.128,UDP,44083,69,None
08:53:23,192.168.226.128,142.251.10.84,UDP,443,74,None
08:53:23,142.251.10.84,192.168.226.128,UDP,56221,69,None
08:53:23,142.251.221.195,192.168.226.128,UDP,39234,69,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,1294,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,1186,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,73,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,75,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,1294,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,885,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,73,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,75,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,247,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,67,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,247,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,67,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,247,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,84,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,71,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,70,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,69,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,1294,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,1294,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,158,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,1294,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,1237,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,69,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,73,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:23,172.217.24.100,192.168.226.128,UDP,51051,74,None
08:53:23,192.168.226.128,172.217.24.100,UDP,443,74,None
08:53:24,172.217.24.100,192.168.226.128,UDP,51051,1133,None
08:53:24,172.217.24.100,192.168.226.128,UDP,51051,948,None
08:53:24,172.217.24.100,192.168.226.128,UDP,51051,1289,None
08:53:24,172.217.24.100,192.168.226.128,UDP,51051,72,None
08:53:24,172.217.24.100,192.168.226.128,UDP,51051,1289,None
